year,round,pick,player,cfb_url,cfb_table_name,cfb_school,cfb_conference,cfb_class,cfb_pos,cfb_games,cfb_receptions,cfb_rec_yards,cfb_rec_yards_per_reception,cfb_rec_td,cfb_rushes,cfb_rushing_yards,cfb_rushing_yards_per_rush,cfb_rushing_td,cfb_plays,cfb_yards,cfb_yards_per_play,cfb_td,combine_method,combine_draft_age,combine_ht,combine_wt,combine_forty,combine_vertical,combine_benchreps,combine_broadjump,combine_cone,nfl_url,nfl_table_name,nfl_yards_per_year
2004,1,31,Rashaun Woods,https://www.sports-reference.com/cfb/players/rashaun-woods-1.html,receiving & rushing table,Oklahoma State,Big 12,SR,WR,48.0,293.0,4414.0,15.1,42.0,0.0,0.0,0.0,0.0,293.0,4414.0,15.1,42.0,success from merge,23,74.0,202.0,4.47,39.0,,125.0,6.93,https://www.pro-football-reference.com/players/W/WoodRa00.htm,receiving & rushing table,[160.0]
2004,2,50,Devery Henderson,https://www.sports-reference.com/cfb/players/devery-henderson-1.html,receiving & rushing table inverted,LSU,SEC,SR,WR,42.0,81.0,1335.0,16.5,19.0,83.0,433.0,5.2,3.0,164.0,1768.0,10.8,22.0,success from merge,22,71.0,198.0,4.41,,,,,https://www.pro-football-reference.com/players/H/HendDe00.htm,receiving & rushing table,"[0.0, 343.0, 745.0, 409.0, 793.0, 804.0, 464.0, 503.0, 316.0]"
2004,2,54,Darius Watts,https://www.sports-reference.com/cfb/players/darius-watts-1.html,receiving & rushing table,Marshall,MAC,SR,WR,47.0,272.0,4031.0,14.8,47.0,21.0,188.0,9.0,0.0,293.0,4219.0,14.4,47.0,success from merge,22,73.0,188.0,4.5,,,,,https://www.pro-football-reference.com/players/W/WattDa00.htm,receiving & rushing table,"[385.0, 22.0]"
2004,2,62,Keary Colbert,https://www.sports-reference.com/cfb/players/keary-colbert-1.html,receiving & rushing table,USC,Pac-10,SR,WR,50.0,207.0,2964.0,14.3,19.0,6.0,74.0,12.3,1.0,213.0,3038.0,14.3,20.0,success from merge,22,73.0,207.0,4.6,30.0,,,,https://www.pro-football-reference.com/players/C/ColbKe00.htm,receiving & rushing table,"[754.0, 282.0, 56.0, 332.0, 116.0, 89.0]"
2004,3,77,Derrick Hamilton,https://www.sports-reference.com/cfb/players/derrick-hamilton-1.html,receiving & rushing table,Clemson,ACC,JR,WR,37.0,163.0,2218.0,13.6,15.0,42.0,340.0,8.1,2.0,205.0,2558.0,12.5,17.0,success from merge,22,75.0,196.0,4.54,,,,,https://www.pro-football-reference.com/players/H/HamiDe20.htm,receiving & rushing table,[0.0]
2004,3,78,Bernard Berrian,https://www.sports-reference.com/cfb/players/bernard-berrian-1.html,receiving & rushing table,Fresno State,WAC,SR,WR,46.0,191.0,2682.0,14.0,23.0,21.0,264.0,12.6,2.0,212.0,2946.0,13.9,25.0,success from merge,23,73.0,183.0,4.58,38.0,,128.0,7.34,https://www.pro-football-reference.com/players/B/BerrBe00.htm,receiving & rushing table,"[225.0, 246.0, 775.0, 951.0, 964.0, 618.0, 252.0, 91.0]"
2004,3,82,Devard Darling,https://www.sports-reference.com/cfb/players/devard-darling-1.html,receiving & rushing table,Washington State,Pac-10,JR,WR,30.0,106.0,1666.0,15.7,19.0,5.0,45.0,9.0,1.0,111.0,1711.0,15.4,20.0,success from merge,22,73.0,213.0,4.52,37.0,,129.0,,https://www.pro-football-reference.com/players/D/DarlDe00.htm,receiving & rushing table,"[5.0, 0.0, 0.0, 326.0, 247.0]"
2004,4,99,Carlos Francis ,https://www.sports-reference.com/cfb/players/carlos-francis-1.html,receiving & rushing table,Texas Tech,Big 12,SR,WR,49.0,216.0,3031.0,14.0,21.0,15.0,89.0,5.9,1.0,231.0,3120.0,13.5,22.0,success from search,23,69.0,198.0,4.33,38.5,,114.0,6.97,https://www.pro-football-reference.com/players/F/FranCa20.htm,receiving & rushing table,[0.0]
2004,4,105,Samie Parker,https://www.sports-reference.com/cfb/players/samie-parker-1.html,receiving & rushing table,Oregon,Pac-10,SR,WR,50.0,178.0,2761.0,15.5,19.0,10.0,67.0,6.7,0.0,188.0,2828.0,15.0,19.0,success from merge,23,70.0,179.0,4.39,36.0,,,,https://www.pro-football-reference.com/players/P/ParkSa00.htm,receiving & rushing table,"[137.0, 533.0, 561.0, 298.0]"
2004,4,108,Jerricho Cotchery,https://www.sports-reference.com/cfb/players/jerricho-cotchery-1.html,receiving & rushing table,North Carolina State,ACC,SR,WR,48.0,200.0,3119.0,15.6,21.0,18.0,102.0,5.7,1.0,218.0,3221.0,14.8,22.0,success from merge,22,72.0,212.0,4.54,36.0,,121.0,6.93,https://www.pro-football-reference.com/players/C/CotcJe00.htm,receiving & rushing table,"[60.0, 251.0, 961.0, 1130.0, 858.0, 821.0, 433.0, 237.0, 205.0, 602.0, 580.0, 485.0]"
2004,4,120,Ernest Wilford,https://www.sports-reference.com/cfb/players/ernest-wilford-1.html,receiving & rushing table,Virginia Tech,Big East,SR,WR,49.0,126.0,2052.0,16.3,11.0,0.0,0.0,0.0,0.0,126.0,2052.0,16.3,11.0,success from merge,25,76.0,226.0,4.79,40.5,,130.0,,https://www.pro-football-reference.com/players/W/WilfEr00.htm,receiving & rushing table,"[271.0, 681.0, 524.0, 518.0, 25.0, 123.0, 3.0]"
2004,5,134,Johnnie Morant,https://www.sports-reference.com/cfb/players/johnnie-morant-1.html,receiving & rushing table,Syracuse,Big East,SR,WR,32.0,88.0,1535.0,17.4,7.0,6.0,34.0,5.7,1.0,94.0,1569.0,16.7,8.0,success from merge,22,76.0,229.0,4.51,41.0,,130.0,7.34,https://www.pro-football-reference.com/players/M/MoraJo00.htm,receiving & rushing table,"[20.0, 0.0, 70.0]"
2004,5,149,Maurice Mann,https://www.sports-reference.com/cfb/players/maurice-mann-1.html,receiving & rushing table,Nevada,WAC,SR,WR,20.0,53.0,827.0,15.6,5.0,4.0,8.0,2.0,0.0,57.0,835.0,14.6,5.0,success from merge,21,73.0,191.0,4.57,34.0,,118.0,,https://www.pro-football-reference.com/players/M/MannMa00.htm,receiving & rushing table,[0.0]
2004,5,157,D.J. Hackett,https://www.sports-reference.com/cfb/players/dj-hackett-1.html,receiving & rushing table,Colorado,Big 12,SR,WR,25.0,96.0,1224.0,12.8,11.0,1.0,-9.0,-9.0,0.0,97.0,1215.0,12.5,11.0,success from merge,23,74.0,199.0,4.53,41.0,,131.0,6.79,https://www.pro-football-reference.com/players/H/HackD.00.htm,receiving & rushing table,"[400.0, 610.0, 384.0, 181.0]"
2004,5,163,Drew Carter ,https://www.sports-reference.com/cfb/players/drew-carter-1.html,receiving & rushing table,Ohio State,Big Ten,SR,WR,32.0,41.0,632.0,15.4,1.0,2.0,13.0,6.5,0.0,43.0,645.0,15.0,1.0,success from search,23,76.0,204.0,4.36,,,,,https://www.pro-football-reference.com/players/C/CartDr00.htm,receiving & rushing table,"[103.0, 357.0, 517.0]"
2004,5,164,P.K. Sam,https://www.sports-reference.com/cfb/players/pk-sam-1.html,receiving & rushing table,Florida State,ACC,JR,WR,35.0,76.0,1066.0,14.0,7.0,3.0,7.0,2.3,0.0,79.0,1073.0,13.6,7.0,success from merge,20,75.0,210.0,4.54,34.5,,,7.04,https://www.pro-football-reference.com/players/S/SamxP.20.htm,receiving & rushing table,[0.0]
2004,6,168,Jamaar Taylor,https://www.sports-reference.com/cfb/players/jamaar-taylor-1.html,receiving & rushing table,Texas A&M,Big 12,SR,WR,26.0,108.0,1705.0,15.8,10.0,5.0,28.0,5.6,0.0,113.0,1733.0,15.3,10.0,success from merge,23,73.0,197.0,4.46,,,,,https://www.pro-football-reference.com/players/T/TaylJa00.htm,receiving & rushing table,"[146.0, 0.0]"
2004,6,171,Triandos Luke,https://www.sports-reference.com/cfb/players/triandos-luke-1.html,receiving & rushing table,Alabama,SEC,SR,WR,44.0,90.0,1072.0,11.9,9.0,2.0,4.0,2.0,0.0,92.0,1076.0,11.7,9.0,success from merge,22,71.0,199.0,4.51,38.0,,124.0,7.06,https://www.pro-football-reference.com/players/L/LukeTr00.htm,receiving & rushing table webdriver,[52.0]
2004,6,195,Jeris McIntyre,https://www.sports-reference.com/cfb/players/jeris-mcintyre-1.html,receiving & rushing table,Auburn,SEC,SR,WR,46.0,69.0,973.0,14.1,4.0,1.0,31.0,31.0,0.0,70.0,1004.0,14.3,4.0,success from merge,0,71.0,203.0,4.46,29.0,,112.0,6.98,nfl link is missing,receiving & rushing table,[0.0]
2004,6,199,Clarence Moore,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,21,78.0,211.0,4.55,34.0,,122.0,6.84,https://www.pro-football-reference.com/players/M/MoorCl00.htm,receiving & rushing table,"[293.0, 59.0, 1.0]"
2004,7,206,Mark Jones,https://www.sports-reference.com/cfb/players/mark-jones-1.html,receiving & rushing table webdriver,Tennessee,SEC,SR,WR,38.0,36.0,556.0,15.4,5.0,7.0,65.0,9.3,0.0,43.0,621.0,14.4,5.0,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/J/JoneMa01.htm,receiving & rushing table webdriver,"[0.0, 0.0, 32.0, 9.0]"
2004,7,211,Sloan Thomas,https://www.sports-reference.com/cfb/players/sloan-thomas-1.html,receiving & rushing table,Texas,Big 12,SR,WR,46.0,88.0,1362.0,15.5,12.0,2.0,21.0,10.5,0.0,90.0,1383.0,15.4,12.0,success from merge,22,73.0,203.0,4.5,,,,,https://www.pro-football-reference.com/players/T/ThomSl00.htm,receiving & rushing table,[0.0]
2004,7,214,Jonathan Smith,https://www.sports-reference.com/cfb/players/jonathan-smith-1.html,receiving & rushing table,Georgia Tech,ACC,SR,WR,45.0,174.0,2238.0,12.9,12.0,37.0,194.0,5.2,1.0,211.0,2432.0,11.5,13.0,success from merge,22,70.0,194.0,4.78,32.5,,114.0,,https://www.pro-football-reference.com/players/S/SmitJo00.htm,receiving & rushing table webdriver,"[21.0, 56.0]"
2004,7,216,Patrick Crayton,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,fail from merge and from search,25,,,,,,,,https://www.pro-football-reference.com/players/C/CrayPa00.htm,receiving & rushing table,"[162.0, 341.0, 516.0, 697.0, 550.0, 622.0, 514.0, 248.0]"
2004,7,244,Derek Abney,https://www.sports-reference.com/cfb/players/derek-abney-1.html,receiving & rushing table,Kentucky,SEC,SR,WR,46.0,197.0,2339.0,11.9,18.0,15.0,160.0,10.7,0.0,212.0,2499.0,11.8,18.0,success from merge,0,69.0,179.0,4.58,33.5,,120.0,6.89,nfl link is missing,receiving & rushing table,[0.0]
2003,1,2,Charles Rogers ,https://www.sports-reference.com/cfb/players/charles-rogers-1.html,receiving & rushing table,Michigan State,Big Ten,JR,WR,24.0,135.0,2821.0,20.9,27.0,10.0,110.0,11.0,1.0,145.0,2931.0,20.2,28.0,success from search,22,74.0,202.0,4.4,,,,,https://www.pro-football-reference.com/players/R/RogeCh01.htm,receiving & rushing table,"[243.0, 0.0, 197.0]"
2003,1,3,Andre Johnson ,https://www.sports-reference.com/cfb/players/andre-johnson-1.html,receiving & rushing table,Miami (FL),Big East,JR,WR,34.0,92.0,1831.0,19.9,20.0,2.0,11.0,5.5,0.0,94.0,1842.0,19.6,20.0,success from search,22,74.0,230.0,4.41,39.0,,132.0,,https://www.pro-football-reference.com/players/J/JohnAn02.htm,receiving & rushing table,"[976.0, 1142.0, 688.0, 1147.0, 851.0, 1575.0, 1569.0, 1216.0, 492.0, 1598.0, 1407.0, 936.0, 503.0, 85.0]"
2003,1,17,Bryant Johnson ,https://www.sports-reference.com/cfb/players/bryant-johnson-1.html,receiving & rushing table,Penn State,Big Ten,SR,WR,47.0,110.0,2008.0,18.3,10.0,4.0,5.0,1.3,0.0,114.0,2013.0,17.7,10.0,success from search,22,74.0,214.0,4.57,,,,,https://www.pro-football-reference.com/players/J/JohnBr02.htm,receiving & rushing table,"[438.0, 537.0, 432.0, 740.0, 528.0, 546.0, 417.0, 210.0, 90.0]"
2003,2,44,Taylor Jacobs,https://www.sports-reference.com/cfb/players/taylor-jacobs-1.html,receiving & rushing table,Florida,SEC,SR,WR,44.0,133.0,2097.0,15.8,16.0,10.0,81.0,8.1,1.0,143.0,2178.0,15.2,17.0,success from merge,22,72.0,205.0,4.42,,,,,https://www.pro-football-reference.com/players/J/JacoTa00.htm,receiving & rushing table,"[37.0, 178.0, 100.0, 29.0, 40.0]"
2003,2,45,Bethel Johnson ,https://www.sports-reference.com/cfb/players/bethel-johnson-1.html,receiving & rushing table,Texas A&M,Big 12,SR,WR,35.0,117.0,1740.0,14.9,11.0,8.0,55.0,6.9,1.0,125.0,1795.0,14.4,12.0,success from search,24,71.0,201.0,4.38,38.5,,127.0,,https://www.pro-football-reference.com/players/J/JohnBe00.htm,receiving & rushing table webdriver,"[209.0, 174.0, 67.0, 156.0]"
2003,2,54,Anquan Boldin,https://www.sports-reference.com/cfb/players/anquan-boldin-1.html,receiving & rushing table,Florida State,ACC,SR,WR,36.0,118.0,1790.0,15.2,21.0,26.0,127.0,4.9,1.0,144.0,1917.0,13.3,22.0,success from merge,22,73.0,216.0,4.72,33.5,,114.0,7.35,https://www.pro-football-reference.com/players/B/BoldAn00.htm,receiving & rushing table,"[1377.0, 623.0, 1402.0, 1203.0, 853.0, 1038.0, 1024.0, 837.0, 887.0, 921.0, 1179.0, 1062.0, 789.0, 584.0]"
2003,2,60,Tyrone Calico,https://www.sports-reference.com/cfb/players/tyrone-calico-1.html,receiving & rushing table,Middle Tennessee State,Sun Belt,SR,WR,45.0,194.0,2636.0,13.6,17.0,14.0,55.0,3.9,1.0,208.0,2691.0,12.9,18.0,success from merge,22,76.0,223.0,4.34,38.0,,127.0,6.73,https://www.pro-football-reference.com/players/C/CaliTy00.htm,receiving & rushing table,"[297.0, 13.0, 191.0]"
2003,3,65,Kelley Washington,https://www.sports-reference.com/cfb/players/kelley-washington-1.html,receiving & rushing table,Tennessee,SEC,SO,WR,16.0,87.0,1453.0,16.7,6.0,1.0,10.0,10.0,0.0,88.0,1463.0,16.6,6.0,success from merge,24,74.0,223.0,4.42,,,,,https://www.pro-football-reference.com/players/W/WashKe00.htm,receiving & rushing table,"[299.0, 378.0, 101.0, 115.0, 0.0, 3.0, 431.0, 173.0]"
2003,3,71,Nate Burleson,https://www.sports-reference.com/cfb/players/nate-burleson-1.html,receiving & rushing table,Nevada,WAC,SR,WR,33.0,248.0,3287.0,13.3,22.0,27.0,190.0,7.0,1.0,275.0,3477.0,12.6,23.0,success from merge,22,72.0,197.0,4.51,42.5,,126.0,6.96,https://www.pro-football-reference.com/players/B/BurlNa00.htm,receiving & rushing table,"[455.0, 1006.0, 328.0, 192.0, 694.0, 60.0, 812.0, 625.0, 757.0, 240.0, 461.0]"
2003,3,74,Kevin Curtis,https://www.sports-reference.com/cfb/players/kevin-curtis-2.html,receiving & rushing table,Utah State,Ind,SR,WR,22.0,174.0,2789.0,16.0,19.0,9.0,46.0,5.1,1.0,183.0,2835.0,15.5,20.0,success from search,25,71.0,186.0,4.42,36.0,,122.0,6.76,https://www.pro-football-reference.com/players/C/CurtKe00.htm,receiving & rushing table,"[13.0, 421.0, 801.0, 479.0, 1110.0, 390.0, 77.0, 6.0]"
2003,3,95,Billy McMullen,https://www.sports-reference.com/cfb/players/billy-mcmullen-1.html,receiving & rushing table,Virginia,ACC,SR,WR,48.0,210.0,2978.0,14.2,24.0,7.0,37.0,5.3,1.0,217.0,3015.0,13.9,25.0,success from merge,23,76.0,210.0,4.61,,,,,https://www.pro-football-reference.com/players/M/McMuBi00.htm,receiving & rushing table,"[2.0, 24.0, 268.0, 307.0, 124.0]"
2003,4,106,Shaun McDonald,https://www.sports-reference.com/cfb/players/shaun-mcdonald-1.html,receiving & rushing table,Arizona State,Pac-10,JR,WR,37.0,156.0,2867.0,18.4,24.0,14.0,63.0,4.5,1.0,170.0,2930.0,17.2,25.0,success from merge,22,68.0,169.0,4.43,,,,,https://www.pro-football-reference.com/players/M/McDoSh00.htm,receiving & rushing table,"[62.0, 494.0, 523.0, 136.0, 943.0, 332.0, 0.0]"
2003,4,124,Brandon Lloyd,https://www.sports-reference.com/cfb/players/brandon-lloyd-1.html,receiving & rushing table,Illinois,Big Ten,JR,WR,35.0,155.0,2527.0,16.3,19.0,12.0,55.0,4.6,0.0,167.0,2582.0,15.5,19.0,success from merge,22,72.0,184.0,4.62,36.0,,,,https://www.pro-football-reference.com/players/L/LloyBr00.htm,receiving & rushing table,"[212.0, 565.0, 733.0, 365.0, 14.0, 364.0, 117.0, 1448.0, 966.0, 911.0, 294.0]"
2003,4,127,Sam Aiken,https://www.sports-reference.com/cfb/players/sam-aiken-1.html,receiving & rushing table,North Carolina,ACC,SR,WR,46.0,146.0,2195.0,15.0,15.0,7.0,33.0,4.7,0.0,153.0,2228.0,14.6,15.0,success from merge,22,74.0,209.0,4.59,39.5,,121.0,7.22,https://www.pro-football-reference.com/players/A/AikeSa00.htm,receiving & rushing table,"[35.0, 148.0, 57.0, 0.0, 10.0, 101.0, 326.0, 7.0]"
2003,5,139,Bobby Wade,https://www.sports-reference.com/cfb/players/bobby-wade-1.html,receiving & rushing table,Arizona,Pac-10,SR,WR,45.0,230.0,3351.0,14.6,23.0,12.0,53.0,4.4,0.0,242.0,3404.0,14.1,23.0,success from merge,22,70.0,193.0,4.66,34.5,,115.0,7.01,https://www.pro-football-reference.com/players/W/WadeBo00.htm,receiving & rushing table,"[137.0, 481.0, 120.0, 461.0, 647.0, 645.0, 367.0]"
2003,5,143,Justin Gage,https://www.sports-reference.com/cfb/players/justin-gage-1.html,receiving & rushing table,Missouri,Big 12,SR,WR,37.0,200.0,2704.0,13.5,18.0,28.0,6.0,0.2,0.0,228.0,2710.0,11.9,18.0,success from merge,22,76.0,217.0,4.45,,,,,https://www.pro-football-reference.com/players/G/GageJu00.htm,receiving & rushing table,"[338.0, 156.0, 346.0, 68.0, 750.0, 651.0, 383.0, 266.0]"
2003,5,158,Adrian Madise,https://www.sports-reference.com/cfb/players/adrian-madise-1.html,receiving & rushing table,Texas Christian,CUSA,SR,WR,22.0,82.0,1343.0,16.4,7.0,0.0,0.0,0.0,0.0,82.0,1343.0,16.4,7.0,success from merge,23,71.0,215.0,4.49,32.0,,119.0,7.32,https://www.pro-football-reference.com/players/M/MadiAd00.htm,receiving & rushing table webdriver,[10.0]
2003,5,159,Jon Olinger,https://www.sports-reference.com/cfb/players/jon-olinger-1.html,receiving & rushing table,Cincinnati,CUSA,SR,WR,34.0,89.0,1669.0,18.8,14.0,0.0,0.0,0.0,0.0,89.0,1669.0,18.8,14.0,fail from merge and no nfl link,0,,,,,,,,nfl link is missing,receiving & rushing table,[0.0]
2003,5,167,Doug Gabriel,https://www.sports-reference.com/cfb/players/doug-gabriel-1.html,receiving & rushing table,UCF,MAC,SR,WR,22.0,97.0,1869.0,19.3,20.0,7.0,52.0,7.4,1.0,104.0,1921.0,18.5,21.0,success from merge,23,74.0,213.0,4.52,35.5,,116.0,7.05,https://www.pro-football-reference.com/players/G/GabrDo00.htm,receiving & rushing table,"[17.0, 551.0, 554.0, 428.0]"
2003,5,169,J.R. Tolver,https://www.sports-reference.com/cfb/players/jr-tolver-1.html,receiving & rushing table,San Diego State,MWC,SR,WR,41.0,262.0,3572.0,13.6,18.0,8.0,34.0,4.3,1.0,270.0,3606.0,13.4,19.0,success from merge,0,73.0,202.0,4.67,36.0,,119.0,6.99,nfl link is missing,receiving & rushing table,[0.0]
2003,6,175,David Kircus,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/K/KircDa00.htm,receiving & rushing table,"[53.0, 68.0, 187.0]"
2003,6,186,Zuriel Smith,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/S/SmitZu00.htm,receiving & rushing table webdriver,[46.0]
2003,6,196,LaTarence Dunbar,https://www.sports-reference.com/cfb/players/latarence-dunbar-1.html,receiving & rushing table,Texas Christian,CUSA,SR,WR,45.0,111.0,1560.0,14.1,13.0,41.0,235.0,5.7,3.0,152.0,1795.0,11.8,16.0,success from merge,23,71.0,196.0,4.52,34.0,,122.0,7.41,https://www.pro-football-reference.com/players/D/DunbLa20.htm,receiving & rushing table,[0.0]
2003,6,197,Arnaz Battle,https://www.sports-reference.com/cfb/players/arnaz-battle-1.html,receiving & rushing table webdriver inverted,Notre Dame,Ind,SR,WR,40.0,63.0,826.0,13.1,5.0,64.0,320.0,5.0,1.0,127.0,1146.0,9.0,6.0,success from merge,23,73.0,217.0,4.58,35.0,,117.0,6.74,https://www.pro-football-reference.com/players/B/BattAr00.htm,receiving & rushing table,"[0.0, 143.0, 363.0, 686.0, 600.0, 318.0, 40.0, 0.0, 0.0]"
2003,6,199,Willie Ponder,https://www.sports-reference.com/cfb/players/willie-ponder-1.html,receiving & rushing table,Tulsa,WAC,,WR,6.0,8.0,71.0,8.9,0.0,0.0,0.0,0.0,0.0,8.0,71.0,8.9,0.0,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/P/PondWi00.htm,receiving & rushing table webdriver,"[35.0, 3.0, 0.0, 0.0]"
2003,6,203,Kareem Kelly,https://www.sports-reference.com/cfb/players/kareem-kelly-1.html,receiving & rushing table,USC,Pac-10,SR,WR,48.0,204.0,3104.0,15.2,15.0,14.0,64.0,4.6,0.0,218.0,3168.0,14.5,15.0,success from merge,0,72.0,186.0,4.42,35.0,,125.0,7.51,nfl link is missing,receiving & rushing table,[0.0]
2003,6,211,David Tyree,https://www.sports-reference.com/cfb/players/david-tyree-1.html,receiving & rushing table,Syracuse,Big East,SR,WR,46.0,75.0,1214.0,16.2,6.0,4.0,35.0,8.8,0.0,79.0,1249.0,15.8,6.0,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/T/TyreDa00.htm,receiving & rushing table,"[211.0, 155.0, 52.0, 197.0, 35.0, 0.0]"
2003,7,221,Keenan Howry,https://www.sports-reference.com/cfb/players/keenan-howry-1.html,receiving & rushing table,Oregon,Pac-10,SR,WR,49.0,173.0,2698.0,15.6,24.0,13.0,150.0,11.5,1.0,186.0,2848.0,15.3,25.0,success from merge,22,70.0,178.0,4.56,31.5,,114.0,7.34,https://www.pro-football-reference.com/players/H/HowrKe00.htm,receiving & rushing table webdriver,"[15.0, 3.0]"
2003,7,224,Taco Wallace,https://www.sports-reference.com/cfb/players/taco-wallace-1.html,receiving & rushing table,Kansas State,Big 12,SR,WR,14.0,41.0,721.0,17.6,5.0,2.0,12.0,6.0,0.0,43.0,733.0,17.0,5.0,fail from merge and from search,22,,,,,,,,https://www.pro-football-reference.com/players/W/WallTa00.htm,receiving & rushing table,[0.0]
2003,7,226,Walter Young,https://www.sports-reference.com/cfb/players/walter-young-1.html,receiving & rushing table,Illinois,Big Ten,SR,WR,46.0,141.0,2204.0,15.6,13.0,2.0,-12.0,-6.0,0.0,143.0,2192.0,15.3,13.0,success from merge,23,77.0,214.0,4.54,39.0,,121.0,6.9,https://www.pro-football-reference.com/players/Y/YounWa00.htm,receiving & rushing table,"[0.0, 17.0]"
2003,7,231,Talman Gardner,https://www.sports-reference.com/cfb/players/talman-gardner-1.html,receiving & rushing table,Florida State,ACC,SR,WR,47.0,90.0,1595.0,17.7,19.0,7.0,39.0,5.6,0.0,97.0,1634.0,16.8,19.0,success from merge,23,73.0,205.0,4.44,34.5,,116.0,7.54,https://www.pro-football-reference.com/players/G/GardTa00.htm,receiving & rushing table,"[29.0, 23.0]"
2003,7,253,DeAndrew Rubin,https://www.sports-reference.com/cfb/players/deandrew-rubin-1.html,receiving & rushing table,South Florida,Ind,SR,WR,31.0,69.0,1078.0,15.6,9.0,0.0,0.0,0.0,0.0,69.0,1078.0,15.6,9.0,fail from merge and no nfl link,0,,,,,,,,nfl link is missing,receiving & rushing table,[0.0]
2003,7,255,Kevin Walter,https://www.sports-reference.com/cfb/players/kevin-walter-1.html,cfb link is missing,,,,,,,,,,,,,,,,,,fail from merge and from search,22,,,,,,,,https://www.pro-football-reference.com/players/W/WaltKe00.htm,receiving & rushing table,"[18.0, 67.0, 211.0, 160.0, 800.0, 899.0, 611.0, 621.0, 474.0, 518.0]"
2003,7,256,Carl Ford,https://www.sports-reference.com/cfb/players/carl-ford-1.html,receiving & rushing table,Toledo,MAC,SR,WR,46.0,149.0,1966.0,13.2,17.0,1.0,37.0,37.0,0.0,150.0,2003.0,13.4,17.0,fail from merge and from search,22,,,,,,,,https://www.pro-football-reference.com/players/F/FordCa00.htm,receiving & rushing table,[0.0]
2003,7,260,Travis Anglin,https://www.sports-reference.com/cfb/players/travis-anglin-1.html,receiving & rushing table webdriver inverted,Memphis,CUSA,SR,WR,36.0,59.0,838.0,14.2,6.0,162.0,500.0,3.1,7.0,221.0,1338.0,6.1,13.0,fail from merge and no nfl link,0,,,,,,,,nfl link is missing,receiving & rushing table,[0.0]
2003,7,262,Ryan Hoag,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,0,74.0,200.0,4.51,38.0,,125.0,6.72,nfl link is missing,receiving & rushing table,[0.0]
2002,1,13,Donte' Stallworth,https://www.sports-reference.com/cfb/players/donte-stallworth-1.html,receiving & rushing table,Tennessee,SEC,JR,WR,31.0,99.0,1747.0,17.6,13.0,4.0,30.0,7.5,0.0,103.0,1777.0,17.3,13.0,success from merge,21,72.0,197.0,4.22,,,,,https://www.pro-football-reference.com/players/S/StalDo00.htm,receiving & rushing table,"[594.0, 485.0, 767.0, 945.0, 725.0, 697.0, 170.0, 82.0, 309.0, 63.0]"
2002,1,19,Ashley Lelie,https://www.sports-reference.com/cfb/players/ashley-lelie-1.html,receiving & rushing table,Hawaii,WAC,JR,WR,36.0,194.0,3341.0,17.2,32.0,0.0,0.0,0.0,0.0,194.0,3341.0,17.2,32.0,success from merge,22,75.0,197.0,4.49,,,,,https://www.pro-football-reference.com/players/L/LeliAs00.htm,receiving & rushing table,"[525.0, 628.0, 1084.0, 770.0, 430.0, 115.0, 197.0]"
2002,1,20,Javon Walker,https://www.sports-reference.com/cfb/players/javon-walker-1.html,receiving & rushing table,Florida State,ACC,SR,WR,20.0,65.0,1257.0,19.3,10.0,0.0,0.0,0.0,0.0,65.0,1257.0,19.3,10.0,success from merge,23,75.0,210.0,4.38,39.5,,128.0,6.86,https://www.pro-football-reference.com/players/W/WalkJa00.htm,receiving & rushing table,"[319.0, 716.0, 1382.0, 27.0, 1084.0, 287.0, 196.0, 0.0]"
2002,2,33,Jabar Gaffney,https://www.sports-reference.com/cfb/players/jabar-gaffney-1.html,receiving & rushing table,Florida,SEC,SO,WR,23.0,138.0,2375.0,17.2,27.0,0.0,0.0,0.0,0.0,138.0,2375.0,17.2,27.0,success from merge,21,73.0,193.0,4.56,,,,6.87,https://www.pro-football-reference.com/players/G/GaffJa00.htm,receiving & rushing table,"[483.0, 402.0, 632.0, 492.0, 142.0, 449.0, 468.0, 732.0, 875.0, 947.0, 68.0]"
2002,2,36,Josh Reed,https://www.sports-reference.com/cfb/players/josh-reed-1.html,receiving & rushing table,LSU,SEC,JR,WR,31.0,167.0,3001.0,18.0,17.0,9.0,63.0,7.0,1.0,176.0,3064.0,17.4,18.0,success from merge,22,70.0,210.0,4.54,,,,,https://www.pro-football-reference.com/players/R/ReedJo01.htm,receiving & rushing table,"[509.0, 588.0, 153.0, 449.0, 410.0, 578.0, 597.0, 291.0]"
