year,round,pick,player,pos,draft age,team,entry year,last year,1st team pro select,pro select,weighted career av,years as primary starter,games,games started,rushing attempts,rushing yards,rushing td,receiving attemps,receiving yards,receiving td,nfl url,nfl age,nfl team,nfl pos,nfl no,nfl game,nfl game started,nfl target,nfl receptions,nfl yards,nfl y/r,nfl td,nfl first downs,nfl longest rec,nfl rec per game,nfl yards per game,nfl catch ratio,nfl yards per target,nfl rushes,nfl rush yards,nfl rush td,nfl first downs rush,nfl longest rush,nfl rush yards per attempt,nfl rush yards per game,nfl rush attempt per games,nfl total touches,nfl yards per touch,nfl yards from scrimmage,nfl total td,nfl fumbles,nfl av,nfl table type,college,cfb url,cfb school,cfb conference,cfb class,cfb pos,cfb games,cfb receptions,cfb yards,cfb average,cfb td,cfb attemps rushing,cfb yards rushing,cfb avg rushing,cfb td rushing,cfb scrimmages,cfb yards total,cfb avg total,cfb td total,combine player,combine pos,combine ht,combine wt,combine forty,combine vertical,combine benchreps,combine broadjump,combine cone,combine shuttle,combine year,combine pfr_id,combine av,combine team,combine round,combine pick,nfl method,cfb method,combine method
2007,1,32,Anthony Gonzalez,WR,22.0,IND,2007.0,2011.0,0,0,1,16.0,40.0,12.0,,,,99.0,1307.0,7.0,https://www.pro-football-reference.com/players/G/GonzAn00.htm,27.0,IND,,11.0,40.0,12.0,141.0,99.0,1307.0,13.2,7.0,66.0,58.0,2.5,32.7,0.7020000000000001,9.3,,,,,,,,,99.0,13.2,1307.0,7.0,0.0,16.0,Receiving & Rushing Table,Ohio St.,https://www.sports-reference.com/cfb/players/anthony-gonzalez-1.html,Ohio State,Big Ten,JR,WR,33.0,87.0,1286.0,14.8,13.0,3.0,36.0,12.0,0.0,90.0,1322.0,14.7,13.0,Anthony Gonzalez,WR,72.0,193.0,4.44,38.0,,123.0,6.54,4.08,2007.0,GonzAn00,15.0,Indianapolis Colts,1.0,32.0,success from main,success,success from merge
2007,2,44,Sidney Rice,WR,21.0,MIN,2007.0,2013.0,0,1,3,33.0,81.0,57.0,4.0,9.0,0.0,243.0,3592.0,30.0,https://www.pro-football-reference.com/players/R/RiceSi01.htm,27.0,SEA,wr,18.0,81.0,57.0,421.0,243.0,3592.0,14.8,30.0,179.0,63.0,3.0,44.3,0.5770000000000001,8.5,4.0,9.0,0.0,0.0,3.0,2.3,0.1,0.0,247.0,14.6,3601.0,30.0,3.0,36.0,Receiving & Rushing Table,South Carolina,https://www.sports-reference.com/cfb/players/sidney-rice-1.html,South Carolina,SEC,SO,WR,24.0,142.0,2233.0,15.7,23.0,1.0,6.0,6.0,0.0,143.0,2239.0,15.7,23.0,Sidney Rice,WR,75.0,200.0,4.51,39.5,,119.0,7.09,4.34,2007.0,RiceSi01,19.0,Minnesota Vikings,2.0,44.0,success from main,success,success from merge
2007,2,45,Dwayne Jarrett,WR,20.0,CAR,2007.0,2010.0,0,0,0,4.0,32.0,3.0,1.0,11.0,0.0,35.0,428.0,1.0,https://www.pro-football-reference.com/players/J/JarrDw00.htm,24.0,CAR,,80.0,32.0,3.0,68.0,35.0,428.0,12.2,1.0,23.0,30.0,1.1,13.4,0.515,6.3,1.0,11.0,0.0,1.0,11.0,11.0,0.3,0.0,36.0,12.2,439.0,1.0,0.0,4.0,Receiving & Rushing Table,USC,https://www.sports-reference.com/cfb/players/dwayne-jarrett-1.html,USC,Pac-10,JR,WR,38.0,216.0,3138.0,14.5,41.0,3.0,1.0,0.3,0.0,219.0,3139.0,14.3,41.0,Dwayne Jarrett,WR,76.0,219.0,4.62,,,,,,2007.0,JarrDw00,4.0,Carolina Panthers,2.0,45.0,success from main,success,success from merge
2007,2,51,Steve Smith,WR,22.0,NYG,2007.0,2012.0,0,1,1,23.0,64.0,29.0,,,,245.0,2641.0,12.0,https://www.pro-football-reference.com/players/S/SmitSt02.htm,27.0,STL,wr,12.0,64.0,29.0,373.0,245.0,2641.0,10.8,12.0,140.0,51.0,3.8,41.3,0.657,7.1,,,,,,,,,245.0,10.8,2641.0,12.0,2.0,24.0,Receiving & Rushing Table,USC,https://www.sports-reference.com/cfb/players/steve-smith-2.html,USC,Pac-10,SR,WR,46.0,190.0,3019.0,15.9,22.0,4.0,18.0,4.5,0.0,194.0,3037.0,15.7,22.0,Steve Smith-03,WR,72.0,197.0,4.44,38.0,,120.0,6.68,4.19,2007.0,SmitSt02,18.0,New York Giants,2.0,51.0,success from main,success,success from merge
2007,3,73,Jacoby Jones,WR,23.0,HOU,2007.0,2015.0,1,1,2,30.0,128.0,33.0,19.0,62.0,0.0,203.0,2733.0,14.0,https://www.pro-football-reference.com/players/J/JoneJa03.htm,,PIT,,13.0,128.0,33.0,353.0,203.0,2733.0,13.5,14.0,125.0,80.0,1.6,21.4,0.575,7.7,19.0,62.0,0.0,6.0,17.0,3.3,0.5,0.1,222.0,12.6,2795.0,14.0,20.0,,Receiving & Rushing Table,Lane,https://www.sports-reference.com/cfb/players/jacoby-jones-1.html,Baylor,Big 12,SR,RB,25.0,113.0,452.0,4.0,6.0,16.0,116.0,7.3,2.0,129.0,568.0,4.4,8.0,Jacoby Jones,WR,75.0,210.0,4.5,34.0,,129.0,7.03,4.31,2007.0,JoneJa03,9.0,Houston Texans,3.0,73.0,success from main1,success,success from merge
2007,3,74,Yamon Figurs,WR,24.0,BAL,2007.0,2010.0,0,0,0,2.0,34.0,0.0,3.0,-7.0,0.0,5.0,103.0,1.0,https://www.pro-football-reference.com/players/F/FiguYa00.htm,,OAK,,13.0,34.0,,12.0,5.0,103.0,20.6,1.0,2.0,43.0,0.1,3.0,0.417,8.6,3.0,-7.0,0.0,0.0,0.0,-2.3,-0.2,0.1,8.0,12.0,96.0,1.0,8.0,,Receiving & Rushing Table,Kansas St.,https://www.sports-reference.com/cfb/players/yamon-figurs-1.html,Kansas State,Big 12,SR,WR,34.0,73.0,1144.0,15.7,6.0,5.0,79.0,15.8,2.0,78.0,1223.0,15.7,8.0,Yamon Figurs,WR,71.0,174.0,4.3,,,123.0,6.85,4.21,2007.0,FiguYa00,2.0,Baltimore Ravens,3.0,74.0,success from main1,success,success from merge
2007,3,75,Laurent Robinson,WR,22.0,ATL,2007.0,2012.0,0,0,1,16.0,59.0,28.0,2.0,-14.0,0.0,167.0,2110.0,15.0,https://www.pro-football-reference.com/players/R/RobiLa01.htm,27.0,JAX,wr,81.0,59.0,28.0,301.0,167.0,2110.0,12.6,15.0,93.0,74.0,2.8,35.8,0.555,7.0,2.0,-14.0,0.0,0.0,0.0,-7.0,-0.2,0.0,169.0,12.4,2096.0,15.0,2.0,17.0,Receiving & Rushing Table,Illinois St.,https://www.sports-reference.com/cfb/players/laurent-robinson-1.html,,,,,,,,,,,,,,,,,,Laurent Robinson,WR,74.0,199.0,4.38,39.0,19.0,127.0,6.83,4.28,2007.0,RobiLa01,5.0,Atlanta Falcons,3.0,75.0,success from main,fail (eg link broken),success from merge
2007,3,76,Jason Hill,WR,22.0,SFO,2007.0,2012.0,0,0,1,9.0,54.0,13.0,2.0,5.0,0.0,78.0,1043.0,9.0,https://www.pro-football-reference.com/players/H/HillJa00.htm,27.0,NYJ,,89.0,54.0,13.0,137.0,78.0,1043.0,13.4,9.0,46.0,74.0,1.4,19.3,0.569,7.6,2.0,5.0,0.0,1.0,9.0,2.5,0.1,0.0,80.0,13.1,1048.0,9.0,1.0,10.0,Receiving & Rushing Table,Washington St.,https://www.sports-reference.com/cfb/players/jason-hill-1.html,Washington State,Pac-10,SR,WR,43.0,148.0,2704.0,18.3,32.0,3.0,-10.0,-3.3,0.0,151.0,2694.0,17.8,32.0,Jason Hill,WR,72.0,204.0,4.32,37.0,,123.0,7.02,4.22,2007.0,HillJa00,4.0,San Francisco 49ers,3.0,76.0,success from main,success,success from merge
2007,3,78,James Jones,WR,23.0,GNB,2007.0,2015.0,0,0,5,45.0,136.0,72.0,,,,433.0,5861.0,51.0,https://www.pro-football-reference.com/players/J/JoneJa04.htm,31.0,GNB,WR,89.0,136.0,72.0,716.0,433.0,5861.0,13.5,51.0,276.0,83.0,3.2,43.1,0.605,8.2,,,,,,,,,433.0,13.5,5861.0,51.0,13.0,54.0,Receiving & Rushing Table,San Jose St.,https://www.sports-reference.com/cfb/players/james-jones-3.html,San Jose State,WAC,SR,WR,44.0,126.0,1496.0,11.9,12.0,24.0,126.0,5.3,1.0,150.0,1622.0,10.8,13.0,James Jones,WR,73.0,207.0,4.54,34.0,22.0,119.0,7.06,4.2,2007.0,JoneJa04,14.0,Green Bay Packers,3.0,78.0,success from main,success,success from merge
2007,3,79,Mike Sims-Walker,WR,22.0,JAX,2008.0,2011.0,0,0,2,16.0,44.0,32.0,,,,134.0,1798.0,14.0,https://www.pro-football-reference.com/players/W/WalkMi01.htm,,STL,wr,10.0,44.0,32.0,254.0,134.0,1798.0,13.4,14.0,86.0,61.0,3.0,40.9,0.528,7.1,,,,,,,,,134.0,13.4,1798.0,14.0,3.0,17.0,Receiving & Rushing Table,Central Florida,https://www.sports-reference.com/cfb/players/mike-walker-1.html,UCF,CUSA,SR,WR,46.0,184.0,2561.0,13.9,17.0,1.0,7.0,7.0,0.0,185.0,2568.0,13.9,17.0,Mike Sims-Walker,WR,74.0,209.0,4.35,36.5,18.0,121.0,6.92,4.39,2007.0,WalkMi01,16.0,Jacksonville Jaguars,3.0,79.0,success from main,success,success from merge
2007,3,80,Paul Williams,WR,23.0,TEN,2008.0,2008.0,0,0,0,0.0,5.0,0.0,,,,1.0,7.0,0.0,https://www.pro-football-reference.com/players/W/WillPa00.htm,25.0,TEN,,11.0,5.0,,3.0,1.0,7.0,7.0,0.0,1.0,7.0,0.2,1.4,0.333,2.3,,,,,,,,,1.0,7.0,7.0,0.0,0.0,0.0,Receiving & Rushing Table,Fresno St.,https://www.sports-reference.com/cfb/players/paul-williams-2.html,Fresno State,WAC,SR,WR,38.0,72.0,1048.0,14.6,8.0,16.0,174.0,10.9,1.0,88.0,1222.0,13.9,9.0,Paul Williams,WR,73.0,205.0,4.45,38.5,,125.0,7.03,4.24,2007.0,WillPa00,0.0,Tennessee Titans,3.0,80.0,success from main,success,success from merge
2007,3,99,Johnnie Lee Higgins,WR,23.0,OAK,2007.0,2010.0,0,0,0,9.0,60.0,11.0,7.0,58.0,0.0,57.0,779.0,4.0,https://www.pro-football-reference.com/players/H/HiggJo00.htm,27.0,OAK,wr,15.0,60.0,11.0,125.0,57.0,779.0,13.7,4.0,34.0,84.0,1.0,13.0,0.456,6.2,7.0,58.0,0.0,2.0,19.0,8.3,1.0,0.1,64.0,13.1,837.0,4.0,9.0,,Receiving & Rushing Table,Texas-El Paso,https://www.sports-reference.com/cfb/players/johnnie-lee-1.html,,,,,,,,,,,,,,,,,,Johnnie Lee Higgins,WR,71.0,186.0,4.48,36.5,,122.0,6.62,4.32,2007.0,HiggJo00,8.0,Oakland Raiders,3.0,99.0,success from main1,fail (eg link broken),success from merge
2007,4,118,Ryne Robinson,WR,22.0,CAR,2007.0,2007.0,0,0,0,0.0,16.0,0.0,,,,4.0,35.0,0.0,https://www.pro-football-reference.com/players/R/RobiRy00.htm,23.0,CAR,,10.0,16.0,,8.0,4.0,35.0,8.8,0.0,2.0,12.0,0.3,2.2,0.5,4.4,,,,,,,,,4.0,8.8,35.0,0.0,2.0,,Receiving & Rushing Table,Miami (OH),https://www.sports-reference.com/cfb/players/ryne-robinson-1.html,Miami (OH),MAC,SR,WR,50.0,258.0,3697.0,14.3,22.0,25.0,122.0,4.9,0.0,283.0,3819.0,13.5,22.0,Ryne Robinson,WR,69.0,179.0,4.47,35.0,,123.0,6.71,4.21,2007.0,RobiRy00,0.0,Carolina Panthers,4.0,118.0,success from main1,success,success from merge
2007,4,128,Chris Davis,WR,23.0,TEN,2007.0,2008.0,0,0,0,0.0,17.0,0.0,2.0,19.0,0.0,7.0,69.0,0.0,https://www.pro-football-reference.com/players/D/DaviCh02.htm,24.0,TEN,,17.0,17.0,,12.0,7.0,69.0,9.9,0.0,3.0,21.0,0.4,4.1,0.583,5.8,2.0,19.0,0.0,1.0,14.0,9.5,1.1,0.1,9.0,9.8,88.0,0.0,6.0,,Receiving & Rushing Table,Florida St.,https://www.sports-reference.com/cfb/players/chris-davis-2.html,Florida State,ACC,SR,WR,51.0,137.0,1842.0,13.4,12.0,22.0,70.0,3.2,1.0,159.0,1912.0,12.0,13.0,Chris Davis-02,WR,70.0,181.0,4.5,35.5,,115.0,6.66,4.14,2007.0,DaviCh02,0.0,Tennessee Titans,4.0,128.0,success from main1,success,success from merge
2007,5,142,Steve Breaston,WR,24.0,ARI,2007.0,2012.0,0,0,3,26.0,86.0,43.0,10.0,120.0,0.0,255.0,3387.0,9.0,https://www.pro-football-reference.com/players/B/BreaSt00.htm,29.0,KAN,wr,15.0,86.0,43.0,409.0,255.0,3387.0,13.3,9.0,156.0,58.0,3.0,39.4,0.623,8.3,10.0,120.0,0.0,6.0,25.0,12.0,1.4,0.1,265.0,13.2,3507.0,9.0,4.0,28.0,Receiving & Rushing Table,Michigan,https://www.sports-reference.com/cfb/players/steve-breaston-1.html,Michigan,Big Ten,SR,WR,48.0,156.0,1696.0,10.9,10.0,42.0,321.0,7.6,2.0,198.0,2017.0,10.2,12.0,Steve Breaston,WR,72.0,193.0,4.46,33.0,,124.0,6.9,4.29,2007.0,BreaSt00,18.0,Arizona Cardinals,5.0,142.0,success from main,success,success from merge
2007,5,146,Aundrae Allison,WR,21.0,MIN,2007.0,2008.0,0,0,0,3.0,26.0,0.0,3.0,4.0,0.0,18.0,231.0,0.0,https://www.pro-football-reference.com/players/A/AlliAu00.htm,22.0,MIN,,84.0,26.0,,40.0,18.0,231.0,12.8,0.0,13.0,35.0,0.7,8.9,0.45,5.8,3.0,4.0,0.0,0.0,3.0,1.3,0.2,0.1,21.0,11.2,235.0,0.0,4.0,,Receiving & Rushing Table,East Carolina,https://www.sports-reference.com/cfb/players/aundrae-allison-1.html,East Carolina,CUSA,SR,WR,22.0,145.0,1732.0,11.9,11.0,12.0,55.0,4.6,0.0,157.0,1787.0,11.4,11.0,Aundrae Allison,WR,72.0,198.0,4.39,37.0,,127.0,,,2007.0,AlliAu00,3.0,Minnesota Vikings,5.0,146.0,success from main1,success,success from merge
2007,5,157,David Clowney,WR,22.0,GNB,2008.0,2010.0,0,0,0,3.0,28.0,3.0,3.0,1.0,0.0,22.0,341.0,1.0,https://www.pro-football-reference.com/players/C/ClowDa00.htm,,NYJ,,87.0,28.0,3.0,40.0,22.0,341.0,15.5,1.0,8.0,53.0,0.8,12.2,0.55,8.5,3.0,1.0,0.0,1.0,13.0,0.3,0.0,0.1,25.0,13.7,342.0,1.0,1.0,3.0,Receiving & Rushing Table,Virginia Tech,https://www.sports-reference.com/cfb/players/david-clowney-1.html,Virginia Tech,ACC,SR,WR,49.0,93.0,1373.0,14.8,6.0,2.0,-25.0,-12.5,0.0,95.0,1348.0,14.2,6.0,David Clowney,WR,72.0,188.0,4.36,32.5,,123.0,7.0,4.15,2007.0,ClowDa00,3.0,Green Bay Packers,5.0,157.0,success from main,success,success from merge
2007,5,169,Roy Hall,WR,23.0,IND,2007.0,2008.0,0,0,0,0.0,7.0,0.0,,,,1.0,9.0,0.0,https://www.pro-football-reference.com/players/H/HallRo02.htm,25.0,IND,,83.0,7.0,,4.0,1.0,9.0,9.0,0.0,1.0,9.0,0.1,1.3,0.25,2.3,,,,,,,,,1.0,9.0,9.0,0.0,0.0,0.0,Receiving & Rushing Table,Ohio St.,https://www.sports-reference.com/cfb/players/roy-hall-1.html,Ohio State,Big Ten,SR,WR,45.0,52.0,580.0,11.2,3.0,,,,,52.0,580.0,11.2,3.0,,,,,,,,,,,,,,,,,success from main,success,fail after search (missing table)
2007,5,172,Legedu Naanee,WR,23.0,SDG,2007.0,2012.0,0,0,2,13.0,73.0,21.0,6.0,5.0,0.0,108.0,1232.0,4.0,https://www.pro-football-reference.com/players/N/NaanLe00.htm,29.0,MIA,wr,19.0,73.0,21.0,180.0,108.0,1232.0,11.4,4.0,62.0,59.0,1.5,16.9,0.6,6.8,6.0,5.0,0.0,1.0,10.0,0.8,0.1,0.1,114.0,10.9,1237.0,4.0,2.0,14.0,Receiving & Rushing Table,Boise St.,https://www.sports-reference.com/cfb/players/legedu-naanee-1.html,Boise State,WAC,SR,WR,49.0,74.0,1073.0,14.5,12.0,18.0,198.0,11.0,0.0,92.0,1271.0,13.8,12.0,Legedu Naanee,WR,74.0,225.0,4.41,40.0,19.0,119.0,,,2007.0,NaanLe00,5.0,San Diego Chargers,5.0,172.0,success from main,success,success from merge
2007,6,188,Joel Filani,WR,,TEN,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas Tech,https://www.sports-reference.com/cfb/players/joel-filani-1.html,Texas Tech,Big 12,SR,WR,50.0,175.0,2626.0,15.0,23.0,18.0,111.0,6.2,0.0,193.0,2737.0,14.2,23.0,Joel Filani,WR,74.0,211.0,4.57,32.5,17.0,117.0,,,2007.0,,0.0,Tennessee Titans,6.0,188.0,fail (eg link broken),success,success from merge
2007,6,197,Courtney Taylor,WR,23.0,SEA,2007.0,2008.0,0,0,0,1.0,18.0,4.0,,,,14.0,136.0,0.0,https://www.pro-football-reference.com/players/T/TaylCo00.htm,24.0,SEA,wr,86.0,18.0,4.0,31.0,14.0,136.0,9.7,0.0,6.0,26.0,0.8,7.6,0.452,4.4,,,,,,,,,14.0,9.7,136.0,0.0,0.0,1.0,Receiving & Rushing Table,Auburn,https://www.sports-reference.com/cfb/players/courtney-taylor-1.html,Auburn,SEC,SR,WR,50.0,153.0,2098.0,13.7,9.0,13.0,137.0,10.5,0.0,166.0,2235.0,13.5,9.0,Courtney Taylor,WR,74.0,204.0,4.5,36.0,,122.0,7.22,4.28,2007.0,TaylCo00,1.0,Seattle Seahawks,6.0,197.0,success from main,success,success from merge
2007,6,210,Jordan Kent,WR,23.0,SEA,2008.0,2009.0,0,0,0,0.0,14.0,1.0,,,,1.0,5.0,0.0,https://www.pro-football-reference.com/players/K/KentJo20.htm,25.0,STL,,87.0,14.0,1.0,10.0,1.0,5.0,5.0,0.0,1.0,5.0,0.1,0.4,0.1,0.5,,,,,,,,,1.0,5.0,5.0,0.0,0.0,0.0,Receiving & Rushing Table,Oregon,https://www.sports-reference.com/cfb/players/jordan-kent-1.html,Oregon,Pac-10,SR,WR,21.0,47.0,605.0,12.9,5.0,1.0,22.0,22.0,0.0,48.0,627.0,13.1,5.0,Jordan Kent,WR,76.0,217.0,4.49,,,,,,2007.0,KentJo20,0.0,Seattle Seahawks,6.0,210.0,success from main,success,success from merge
2007,7,227,Dallas Baker,WR,24.0,PIT,2008.0,2008.0,0,0,0,0.0,8.0,0.0,,,,1.0,6.0,0.0,https://www.pro-football-reference.com/players/B/BakeDa01.htm,26.0,PIT,,81.0,8.0,,2.0,1.0,6.0,6.0,0.0,0.0,6.0,0.1,0.8,0.5,3.0,,,,,,,,,1.0,6.0,6.0,0.0,0.0,0.0,Receiving & Rushing Table,Florida,https://www.sports-reference.com/cfb/players/dallas-baker-1.html,Florida,SEC,SR,WR,51.0,151.0,2236.0,14.8,21.0,,,,,151.0,2236.0,14.8,21.0,Dallas Baker,WR,75.0,208.0,4.53,36.0,,129.0,6.69,4.19,2007.0,BakeDa01,0.0,Pittsburgh Steelers,7.0,227.0,success from main,success,success from merge
2007,7,229,John Broussard,WR,23.0,JAX,2007.0,2007.0,0,0,0,2.0,8.0,0.0,,,,4.0,126.0,1.0,https://www.pro-football-reference.com/players/B/BrouJo00.htm,24.0,JAX,,15.0,8.0,,12.0,4.0,126.0,31.5,1.0,3.0,56.0,0.5,15.8,0.333,10.5,,,,,,,,,4.0,31.5,126.0,1.0,0.0,2.0,Receiving & Rushing Table,San Jose St.,https://www.sports-reference.com/cfb/players/john-broussard-1.html,San Jose State,WAC,SR,WR,46.0,103.0,1566.0,15.2,13.0,15.0,100.0,6.7,0.0,118.0,1666.0,14.1,13.0,,,,,,,,,,,,,,,,,success from main,success,fail after search (missing table)
2007,7,233,Chandler Williams,WR,,MIN,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida International,https://www.sports-reference.com/cfb/players/chandler-williams-1.html,Florida International,Sun Belt,SR,WR,21.0,128.0,1534.0,12.0,3.0,5.0,16.0,3.2,0.0,133.0,1550.0,11.7,3.0,Chandler Williams,WR,71.0,184.0,4.42,32.5,,123.0,6.99,4.29,2007.0,,0.0,Minnesota Vikings,7.0,233.0,fail (eg link broken),success,success from merge
2007,7,234,Syndric Steptoe,WR,22.0,CLE,2008.0,2008.0,0,0,0,1.0,16.0,5.0,,,,19.0,182.0,0.0,https://www.pro-football-reference.com/players/S/StepSy20.htm,24.0,CLE,wr,12.0,16.0,5.0,41.0,19.0,182.0,9.6,0.0,8.0,53.0,1.2,11.4,0.463,4.4,,,,,,,,,19.0,9.6,182.0,0.0,1.0,1.0,Receiving & Rushing Table,Arizona,https://www.sports-reference.com/cfb/players/syndric-steptoe-1.html,Arizona,Pac-10,SR,WR,44.0,131.0,1584.0,12.1,6.0,19.0,140.0,7.4,0.0,150.0,1724.0,11.5,6.0,Syndric Steptoe,WR,69.0,194.0,4.59,33.0,17.0,,,,2007.0,StepSy20,1.0,Cleveland Browns,7.0,234.0,success from main,success,success from merge
2007,7,235,Chansi Stuckey,WR,23.0,NYJ,2008.0,2011.0,0,0,0,10.0,55.0,10.0,6.0,16.0,1.0,106.0,1062.0,5.0,https://www.pro-football-reference.com/players/S/StucCh20.htm,28.0,ARI,,17.0,55.0,10.0,182.0,106.0,1062.0,10.0,5.0,45.0,40.0,1.9,19.3,0.5820000000000001,5.8,6.0,16.0,1.0,1.0,11.0,2.7,0.3,0.1,112.0,9.6,1078.0,6.0,4.0,10.0,Receiving & Rushing Table,Clemson,https://www.sports-reference.com/cfb/players/chansi-stuckey-1.html,Clemson,ACC,SR,WR,38.0,141.0,1760.0,12.5,7.0,48.0,261.0,5.4,2.0,189.0,2021.0,10.7,9.0,Chansi Stuckey,WR,71.0,197.0,4.56,35.0,,120.0,6.91,4.14,2007.0,StucCh20,10.0,New York Jets,7.0,235.0,success from main,success,success from merge
2007,7,249,Derek Stanley,WR,22.0,STL,2007.0,2009.0,0,0,0,1.0,15.0,0.0,2.0,5.0,0.0,6.0,119.0,1.0,https://www.pro-football-reference.com/players/S/StanDe00.htm,23.0,STL,,19.0,15.0,,13.0,6.0,119.0,19.8,1.0,2.0,80.0,0.4,7.9,0.462,9.2,2.0,5.0,0.0,0.0,5.0,2.5,0.3,0.1,8.0,15.5,124.0,1.0,3.0,,Receiving & Rushing Table,Wisconsin–Whitewater,https://www.sports-reference.com/cfb/players/derek-stanley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success from main1,fail (eg link broken),fail after search (missing table)
2007,7,254,Jonathan Holland,WR,22.0,OAK,2008.0,2009.0,0,0,0,1.0,17.0,0.0,,,,,,,https://www.pro-football-reference.com/players/H/HollJo01.htm,,OAK,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kick & Punt Returns Table,Louisiana Tech,https://www.sports-reference.com/cfb/players/johnathan-holland-1.html,Louisiana Tech,WAC,SR,WR,46.0,85.0,1426.0,16.8,6.0,11.0,112.0,10.2,2.0,96.0,1538.0,16.0,8.0,Jonathan Holland,WR,72.0,191.0,4.45,35.5,15.0,120.0,7.12,4.4,2007.0,HollJo01,1.0,Oakland Raiders,7.0,254.0,fail after main1,success,success from merge
2006,1,25,Santonio Holmes,WR,22.0,PIT,2006.0,2014.0,0,0,6,47.0,112.0,91.0,16.0,89.0,0.0,389.0,6030.0,36.0,https://www.pro-football-reference.com/players/H/HolmSa00.htm,30.0,CHI,wr,14.0,112.0,91.0,734.0,389.0,6030.0,15.5,36.0,293.0,83.0,3.5,53.8,0.53,8.2,16.0,89.0,0.0,4.0,23.0,5.6,0.8,0.1,405.0,15.1,6119.0,36.0,17.0,54.0,Receiving & Rushing Table,Ohio St.,https://www.sports-reference.com/cfb/players/santonio-holmes-1.html,Ohio State,Big Ten,SR,WR,36.0,140.0,2295.0,16.4,25.0,3.0,18.0,6.0,0.0,143.0,2313.0,16.2,25.0,Santonio Holmes,WR,71.0,188.0,4.35,,,,,,2006.0,HolmSa00,26.0,Pittsburgh Steelers,1.0,25.0,success from main,success,success from merge
2006,2,36,Chad Jackson,WR,21.0,NWE,2006.0,2008.0,0,0,0,2.0,18.0,1.0,4.0,22.0,0.0,14.0,171.0,3.0,https://www.pro-football-reference.com/players/J/JackCh00.htm,23.0,DEN,,16.0,18.0,1.0,20.0,14.0,171.0,12.2,3.0,7.0,35.0,0.8,9.5,0.7,8.6,4.0,22.0,0.0,2.0,14.0,5.5,1.2,0.2,18.0,10.7,193.0,3.0,1.0,2.0,Receiving & Rushing Table,Florida,https://www.sports-reference.com/cfb/players/chad-jackson-1.html,Florida,SEC,JR,WR,37.0,120.0,1586.0,13.2,16.0,17.0,90.0,5.3,2.0,137.0,1676.0,12.2,18.0,Chad Jackson,WR,73.0,213.0,4.32,38.5,,122.0,6.73,3.97,2006.0,JackCh00,2.0,New England Patriots,2.0,36.0,success from main,success,success from merge
2006,2,44,Sinorice Moss,WR,22.0,NYG,2006.0,2009.0,0,0,0,4.0,37.0,2.0,1.0,4.0,0.0,39.0,421.0,3.0,https://www.pro-football-reference.com/players/M/MossSi00.htm,26.0,NYG,,83.0,37.0,2.0,66.0,39.0,421.0,10.8,3.0,21.0,27.0,1.1,11.4,0.591,6.4,1.0,4.0,0.0,0.0,4.0,4.0,0.1,0.0,40.0,10.6,425.0,3.0,2.0,4.0,Receiving & Rushing Table,Miami (FL),https://www.sports-reference.com/cfb/players/sinorice-moss-1.html,Miami (FL),ACC,SR,WR,48.0,68.0,1106.0,16.3,9.0,9.0,59.0,6.6,0.0,77.0,1165.0,15.1,9.0,Sinorice Moss,WR,68.0,185.0,4.38,,,,,,2006.0,MossSi00,4.0,New York Giants,2.0,44.0,success from main,success,success from merge
2006,2,52,Greg Jennings,WR,22.0,GNB,2006.0,2015.0,0,2,8,65.0,143.0,119.0,1.0,-1.0,0.0,571.0,8291.0,64.0,https://www.pro-football-reference.com/players/J/JennGr00.htm,32.0,MIA,wr,85.0,143.0,119.0,969.0,571.0,8291.0,14.5,64.0,369.0,86.0,4.0,58.0,0.589,8.6,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,572.0,14.5,8290.0,64.0,6.0,77.0,Receiving & Rushing Table,West. Michigan,https://www.sports-reference.com/cfb/players/greg-jennings-1.html,Western Michigan,MAC,SR,WR,42.0,238.0,3539.0,14.9,39.0,18.0,92.0,5.1,0.0,256.0,3631.0,14.2,39.0,Greg Jennings,WR,71.0,197.0,4.42,36.5,,117.0,6.68,4.16,2006.0,JennGr00,26.0,Green Bay Packers,2.0,52.0,success from main,success,success from merge
2006,3,78,Travis Wilson,WR,22.0,CLE,2006.0,2006.0,0,0,0,0.0,4.0,1.0,,,,2.0,32.0,0.0,https://www.pro-football-reference.com/players/W/WilsTr00.htm,22.0,CLE,wr,81.0,4.0,1.0,6.0,2.0,32.0,16.0,0.0,2.0,16.0,0.5,8.0,0.333,5.3,,,,,,,,,2.0,16.0,32.0,0.0,0.0,0.0,Receiving & Rushing Table,Oklahoma,https://www.sports-reference.com/cfb/players/travis-wilson-2.html,Oklahoma,Big 12,SR,WR,44.0,105.0,1315.0,12.5,17.0,3.0,66.0,22.0,1.0,108.0,1381.0,12.8,18.0,Travis Wilson-02,WR,74.0,214.0,4.47,36.5,,120.0,6.7,3.99,2006.0,WilsTr00,0.0,Cleveland Browns,3.0,78.0,success from main,success,success from merge
